68,4148,999999,0.560441245,0.005661023,0.15,4,,,1,3,99,0,0
69,8068,999999,0.49275394,0.004977313,0.15,4,,,1,3,99,0,0
69,14456,999999,0.061757141,0.00062381,0.15,4,,,1,3,99,0,0
70,14455,999999,0.588431257,0.00594375,0.15,4,,,1,3,99,0,0
71,7999,999999,0.11,0.001111111,0.15,4,,,1,3,99,0,3
72,3647,999999,0.253,0.002555556,0.15,4,,,1,3,99,0,3
73,8317,999999,0.33,0.003333333,0.15,4,,,1,3,99,0,3
74,4346,999999,0.415544152,0.004197416,0.15,4,,,1,3,99,0,0
75,7627,999999,0.546,0.005515152,0.15,4,,,1,3,99,0,3
76,8318,999999,0.425,0.004292929,0.15,4,,,1,3,99,0,3
77,14475,999999,0.445643749,0.004501452,0.15,4,,,1,3,99,0,0
78,7365,999999,0.096,0.000969697,0.15,4,,,1,3,99,0,3
79,8295,999999,0.262,0.002646465,0.15,4,,,1,3,99,0,3
80,4621,999999,0.205,0.002070707,0.15,4,,,1,3,99,0,3
81,4499,999999,0.275,0.002777778,0.15,4,,,1,3,99,0,3
82,8281,999999,0.381,0.003848485,0.15,4,,,1,3,99,0,3
83,8281,999999,0.212,0.002141414,0.15,4,,,1,3,99,0,3
84,8304,999999,0.226,0.002282828,0.15,4,,,1,3,99,0,3
85,7355,999999,0.119,0.00120202,0.15,4,,,1,3,99,0,3
86,8288,999999,0.356,0.00359596,0.15,4,,,1,3,99,0,3
87,4718,999999,0.336,0.003393939,0.15,4,,,1,3,99,0,3
88,4718,999999,0.231,0.002333333,0.15,4,,,1,3,99,0,3
89,8236,999999,0.488,0.004929293,0.15,4,,,1,3,99,0,3
90,4861,999999,0.173,0.001747475,0.15,4,,,1,3,99,0,3
91,8085,999999,0.09,0.000909091,0.15,4,,,1,3,99,0,3
92,4751,999999,0.057,0.000575758,0.15,4,,,1,3,99,0,3
93,7636,999999,0.188,0.00189899,0.15,4,,,1,3,99,0,3
94,4576,999999,0.099,0.001,0.15,4,,,1,3,99,0,3
95,14474,999999,0.428282709,0.004326088,0.15,4,,,1,3,99,0,0
96,7621,999999,0.285314738,0.002881967,0.15,4,,,1,3,99,0,0
96,14473,999999,0.655881014,0.006625061,0.15,4,,,1,3,99,0,0
97,7546,999999,0.214,0.002161616,0.15,4,,,1,3,99,0,3
98,7578,999999,0.155,0.001565657,0.15,4,,,1,3,99,0,3
99,8119,999999,0.258,0.002606061,0.15,4,,,1,3,99,0,3
100,4868,999999,0.309,0.003121212,0.15,4,,,1,3,99,0,3
101,8089,999999,0.429,0.004333333,0.15,4,,,1,3,99,0,3
102,4930,999999,0.588,0.005939394,0.15,4,,,1,3,99,0,3
103,4765,999999,0.433,0.004373737,0.15,4,,,1,3,99,0,3
104,4769,999999,0.397,0.004010101,0.15,4,,,1,3,99,0,3
104,8127,999999,0.409,0.004131313,0.15,4,,,1,3,99,0,0
105,8233,999999,0.502,0.005070707,0.15,4,,,1,3,99,0,3
106,8130,999999,0.513096071,0.005182789,0.15,4,,,1,3,99,0,0
106,14472,999999,0.637260957,0.006436979,0.15,4,,,1,3,99,0,0
107,4704,999999,0.477,0.004818182,0.15,4,,,1,3,99,0,0
107,7660,999999,0.466,0.004707071,0.15,4,,,1,3,99,0,0
108,4649,999999,0.164,0.001656566,0.15,4,,,1,3,99,0,0
108,4709,999999,0.513,0.005181818,0.15,4,,,1,3,99,0,0
109,14053,999999,0.407943027,0.004120637,0.15,4,,,1,3,99,0,0
109,14080,999999,0.499318185,0.005043618,0.15,4,,,1,3,99,0,0
110,7539,999999,0.18,0.001818182,0.15,4,,,1,3,99,0,3
111,4479,999999,0.396794855,0.004008029,0.15,4,,,1,3,99,0,0
111,7527,999999,0.524,0.005292929,0.15,4,,,1,3,99,0,9
111,7558,999999,0.622,0.006282828,0.15,4,,,1,3,99,0,9
112,7664,999999,0.363,0.003666667,0.15,4,,,1,3,99,0,0
112,12572,999999,0.126,0.001272727,0.15,4,,,1,3,99,0,0
113,4637,999999,0.709,0.007161616,0.15,4,,,1,3,99,0,0
113,12573,999999,0.307,0.00310101,0.15,4,,,1,3,99,0,0
114,4446,999999,0.30580176,0.003088907,0.15,4,,,1,3,99,0,0
114,7453,999999,0.261568411,0.002642105,0.15,4,,,1,3,99,0,0
114,14027,999999,0.066,0.000666667,0.15,4,,,1,3,99,0,0
115,14471,999999,0.240944037,0.002433778,0.15,4,,,1,3,99,0,0
116,4638,999999,0.573,0.005787879,0.15,4,,,1,3,99,0,0
116,4664,999999,0.265,0.002676768,0.15,4,,,1,3,99,0,0
117,4632,999999,0.752,0.00759596,0.15,4,,,1,3,99,0,0
117,4697,999999,0.164,0.001656566,0.15,4,,,1,3,99,0,3
118,4587,999999,0.345,0.003484848,0.15,4,,,1,3,99,0,0
118,14302,999999,0.397,0.004010101,0.15,4,,,1,3,99,0,0
119,7777,999999,0.84,0.008484848,0.15,4,,,1,3,99,0,9
120,14006,999999,0.293,0.002959596,0.15,4,,,1,3,99,0,0
120,14193,999999,0.302,0.003050505,0.15,4,,,1,3,99,0,0
121,4501,999999,0.561624169,0.005672971,0.15,4,,,1,3,99,0,0
121,4529,999999,0.302,0.003050505,0.15,4,,,1,3,99,0,3
122,8681,999999,0.426,0.00430303,0.15,4,,,1,3,99,0,3
123,12496,999999,0.395,0.003989899,0.15,4,,,1,3,99,0,9
124,8078,999999,0.21,0.002121212,0.15,4,,,1,3,99,0,3
125,4839,999999,0.197,0.001989899,0.15,4,,,1,3,99,0,3
126,8653,999999,0.451,0.004555556,0.15,4,,,1,3,99,0,3
127,7804,999999,1.207,0.012191919,0.15,4,,,1,3,99,0,9
127,7817,999999,1.05,0.010606061,0.15,4,,,1,3,99,0,9
127,7856,999999,0.351,0.003545455,0.15,4,,,1,3,99,0,3
128,7846,999999,0.171,0.001727273,0.15,4,,,1,3,99,0,3
129,7844,999999,0.365,0.003686869,0.15,4,,,1,3,99,0,3
130,5028,999999,0.15,0.001515152,0.15,4,,,1,3,99,0,3
131,5024,999999,0.211,0.002131313,0.15,4,,,1,3,99,0,3
132,4722,999999,0.460215971,0.004648646,0.15,4,,,1,3,99,0,0
133,4732,999999,0.007,7.07E-05,0.15,4,,,1,3,99,0,3
134,8051,999999,0.176,0.001777778,0.15,4,,,1,3,99,0,3
135,8674,999999,0.279,0.002818182,0.15,4,,,1,3,99,0,3
136,4853,999999,0.223,0.002252525,0.15,4,,,1,3,99,0,3
137,4692,999999,0.11,0.001111111,0.15,4,,,1,3,99,0,3
138,8063,999999,0.073,0.000737374,0.15,4,,,1,3,99,0,3
138,8669,999999,0.424217932,0.00428503,0.15,4,,,1,3,99,0,0
139,8046,999999,0.387,0.003909091,0.15,4,,,1,3,99,0,9
140,12484,999999,0.247,0.002494949,0.15,4,,,1,3,99,0,9
141,4666,999999,0.288,0.002909091,0.15,4,,,1,3,99,0,3
142,12547,999999,0.815,0.008232323,0.15,4,,,1,3,99,0,9
142,14466,999999,0.494737336,0.004997347,0.15,4,,,1,3,99,0,0
142,14467,999999,0.74615211,0.00753689,0.15,4,,,1,3,99,0,0
143,4237,999999,0.205,0.002070707,0.15,4,,,1,3,99,0,3
144,4179,999999,0.074,0.000747475,0.15,4,,,1,3,99,0,3
145,7941,999999,0.18,0.001818182,0.15,4,,,1,3,99,0,3
146,7932,999999,0.15,0.001515152,0.15,4,,,1,3,99,0,3
147,4173,999999,0.158,0.00159596,0.15,4,,,1,3,99,0,3
148,7954,999999,0.098,0.000989899,0.15,4,,,1,3,99,0,3
149,3962,999999,0.463,0.004676768,0.15,4,,,1,3,99,0,3
150,7965,999999,0.016,0.000161616,0.15,4,,,1,3,99,0,3
151,4359,999999,0.602,0.006080808,0.15,4,,,1,3,99,0,0
151,4417,999999,0.224,0.002262626,0.15,4,,,1,3,99,0,3
152,7973,999999,0.298,0.003010101,0.15,4,,,1,3,99,0,3
153,4243,999999,0.273,0.002757576,0.15,4,,,1,3,99,0,3
153,4281,999999,0.563080381,0.005687681,0.15,4,,,1,3,99,0,0
153,14468,999999,0.141113102,0.001425385,0.15,4,,,1,3,99,0,0
154,4534,999999,0.464,0.004686869,0.15,4,,,1,3,99,0,9
155,4505,999999,0.101,0.001020202,0.15,4,,,1,3,99,0,0
155,8055,999999,0.562,0.005676768,0.15,4,,,1,3,99,0,0
156,7929,999999,0.038,0.000383838,0.15,4,,,1,3,99,0,0
157,4276,999999,0.329105278,0.003324296,0.15,4,,,1,3,99,0,0
158,4296,999999,0.396,0.004,0.15,4,,,1,3,99,0,0
158,7908,999999,0.715878127,0.007231092,0.15,4,,,1,3,99,0,0
159,4125,999999,0.41,0.004141414,0.15,4,,,1,3,99,0,0
160,14460,999999,0.395713305,0.003997104,0.15,4,,,1,3,99,0,0
161,7073,999999,0.189,0.001909091,0.15,4,,,1,3,99,0,0
161,14153,999999,0.366,0.00369697,0.15,4,,,1,3,99,0,0
162,4292,999999,0.169,0.001707071,0.15,4,,,1,3,99,0,0
162,13851,999999,0.195,0.001969697,0.15,4,,,1,3,99,0,0
163,4309,999999,0.251,0.002535354,0.15,4,,,1,3,99,0,0
163,4352,999999,0.246,0.002484848,0.15,4,,,1,3,99,0,0
163,7500,999999,0.183,0.001848485,0.15,4,,,1,3,99,0,0
163,7503,999999,0.441930961,0.004463949,0.15,4,,,1,3,99,0,0
163,13883,999999,0.386343717,0.003902462,0.15,4,,,1,3,99,0,0
163,14222,999999,0.336155206,0.003395507,0.15,4,,,1,3,99,0,0
164,4372,999999,0.325341501,0.003286278,0.15,4,,,1,3,99,0,0
164,7474,999999,0.524770344,0.005300711,0.15,4,,,1,3,99,0,0
164,7478,999999,0.264914105,0.0026759,0.15,4,,,1,3,99,0,0
164,14074,999999,0.193535354,0.001954903,0.15,4,,,1,3,99,0,0
165,7081,999999,0.323860081,0.003271314,0.15,4,,,1,3,99,0,0
166,3955,999999,0.366,0.00369697,0.15,4,,,1,3,99,0,0
167,5126,999999,0.521,0.005262626,0.15,4,,,1,3,99,0,9
167,12532,999999,0.608,0.006141414,0.15,4,,,1,3,99,0,9
168,8156,999999,0.192,0.001939394,0.15,4,,,1,3,99,0,3
169,8153,999999,0.557,0.005626263,0.15,4,,,1,3,99,0,3
170,8164,999999,0.244,0.002464646,0.15,4,,,1,3,99,0,3
171,8160,999999,0.407,0.004111111,0.15,4,,,1,3,99,0,9
172,7324,999999,0.133,0.001343434,0.15,4,,,1,3,99,0,3
173,12577,999999,0.363,0.003666667,0.15,4,,,1,3,99,0,9
173,12578,999999,0.437,0.004414141,0.15,4,,,1,3,99,0,9
174,4180,999999,0.346,0.003494949,0.15,4,,,1,3,99,0,3
174,4190,999999,0.672,0.006787879,0.15,4,,,1,3,99,0,0
175,4111,999999,0.29,0.002929293,0.15,4,,,1,3,99,0,3
175,4187,999999,0.617,0.006232323,0.15,4,,,1,3,99,0,0
176,14461,999999,0.165977624,0.001676542,0.15,4,,,1,3,99,0,0
176,14463,999999,0.408603298,0.004127306,0.15,4,,,1,3,99,0,0
177,4914,999999,0.248,0.002505051,0.15,4,,,1,3,99,0,3
178,5002,999999,0.057,0.000575758,0.15,4,,,1,3,99,0,3
179,4903,999999,0.202,0.002040404,0.15,4,,,1,3,99,0,3
180,5004,999999,0.429,0.004333333,0.15,4,,,1,3,99,0,3
181,8149,999999,0.304,0.003070707,0.15,4,,,1,3,99,0,3
182,4554,999999,0.557,0.005626263,0.15,4,,,1,3,99,0,0
182,7549,999999,0.359602325,0.003632347,0.15,4,,,1,3,99,0,0
183,8235,999999,0.026,0.000262626,0.15,4,,,1,3,99,0,3
184,7639,999999,0.304,0.003070707,0.15,4,,,1,3,99,0,0
185,4554,999999,0.474,0.004787879,0.15,4,,,1,3,99,0,0
185,4613,999999,0.182,0.001838384,0.15,4,,,1,3,99,0,0
186,8415,999999,0.153,0.001545455,0.15,4,,,1,3,99,0,3
187,4377,999999,0.281,0.002838384,0.15,4,,,1,3,99,0,3
188,4312,999999,0.077,0.000777778,0.15,4,,,1,3,99,0,3
189,8377,999999,0.413,0.004171717,0.15,4,,,1,3,99,0,9
190,4379,999999,0.048,0.000484848,0.15,4,,,1,3,99,0,3
191,4433,999999,0.436,0.00440404,0.15,4,,,1,3,99,0,3
192,8047,999999,0.544,0.005494949,0.15,4,,,1,3,99,0,3
193,8496,999999,0.318,0.003212121,0.15,4,,,1,3,99,0,3
194,8660,999999,0.111,0.001121212,0.15,4,,,1,3,99,0,3
195,4531,999999,0.133,0.001343434,0.15,4,,,1,3,99,0,3
196,4833,999999,0.313,0.003161616,0.15,4,,,1,3,99,0,3
197,8652,999999,0.62,0.006262626,0.15,4,,,1,3,99,0,9
198,8490,999999,0.113,0.001141414,0.15,4,,,1,3,99,0,3
199,8491,999999,0.802,0.00810101,0.15,4,,,1,3,99,0,9
199,8494,999999,0.378,0.003818182,0.15,4,,,1,3,99,0,9
199,8655,999999,0.22,0.002222222,0.15,4,,,1,3,99,0,3
200,4508,999999,0.21,0.002121212,0.15,4,,,1,3,99,0,3
201,14477,999999,0.782983987,0.007908929,0.15,4,,,1,3,99,0,0
202,8651,999999,0.208,0.00210101,0.15,4,,,1,3,99,0,3
203,8618,999999,1.147,0.011585859,0.15,4,,,1,3,99,0,9
203,8619,999999,0.222798926,0.002250494,0.15,4,,,1,3,99,0,0
204,4796,999999,1.071,0.010818182,0.15,4,,,1,3,99,0,3
205,12504,999999,0.368,0.003717172,0.15,4,,,1,3,99,0,9
206,4858,999999,0.09,0.000909091,0.15,4,,,1,3,99,0,3
207,8229,999999,0.395,0.003989899,0.15,4,,,1,3,99,0,3
208,5101,999999,0.35,0.003535354,0.15,4,,,1,3,99,0,3
209,7348,999999,0.14,0.001414141,0.15,4,,,1,3,99,0,3
210,8217,999999,0.258,0.002606061,0.15,4,,,1,3,99,0,3
211,7344,999999,0.08,0.000808081,0.15,4,,,1,3,99,0,3
212,12506,999999,0.792,0.008,0.15,4,,,1,3,99,0,9
213,4832,999999,0.787,0.007949495,0.15,4,,,1,3,99,0,0
213,8598,999999,0.533,0.005383838,0.15,4,,,1,3,99,0,0
214,4939,999999,0.487,0.004919192,0.15,4,,,1,3,99,0,9
214,4976,999999,0.07,0.000707071,0.15,4,,,1,3,99,0,3
215,8543,999999,0.351,0.003545455,0.15,4,,,1,3,99,0,3
216,8553,999999,0.594,0.006,0.15,4,,,1,3,99,0,3
217,7327,999999,1.649310366,0.016659701,0.15,4,,,1,3,99,0,0
217,12444,999999,0.651748995,0.006583323,0.15,4,,,1,3,99,0,0
218,12498,999999,0.314,0.003171717,0.15,4,,,1,3,99,0,9
219,4923,999999,0.327,0.00330303,0.15,4,,,1,3,99,0,3
220,4910,999999,0.22,0.002222222,0.15,4,,,1,3,99,0,3
221,5498,999999,0.009,9.09E-05,0.15,4,,,1,3,99,0,3
222,9246,999999,0.578941203,0.005847891,0.15,4,,,1,3,99,0,0
222,9294,999999,0.484312834,0.004892049,0.15,4,,,1,3,99,0,0
223,5454,999999,0.542,0.005474747,0.15,4,,,1,3,99,0,3
224,5437,999999,0.345,0.003484848,0.15,4,,,1,3,99,0,3
225,5516,999999,0.112,0.001131313,0.15,4,,,1,3,99,0,3
226,12584,999999,0.423,0.004272727,0.15,4,,,1,3,99,0,9
226,12585,999999,0.45,0.004545455,0.15,4,,,1,3,99,0,9
227,5558,999999,0.639,0.006454545,0.15,4,,,1,3,99,0,3
228,5545,999999,0.21,0.002121212,0.15,4,,,1,3,99,0,3
229,9256,999999,0.846,0.008545455,0.15,4,,,1,3,99,0,9
229,9257,999999,0.392,0.003959596,0.15,4,,,1,3,99,0,3
230,9160,999999,0.317,0.00320202,0.15,4,,,1,3,99,0,3
231,5535,999999,0.223,0.002252525,0.15,4,,,1,3,99,0,3
232,5621,999999,0.39,0.003939394,0.15,4,,,1,3,99,0,9
232,8710,999999,1.058,0.010686869,0.15,4,,,1,3,99,0,9
233,5601,999999,0.445,0.004494949,0.15,4,,,1,3,99,0,3
233,9110,999999,0.632,0.006383838,0.15,4,,,1,3,99,0,9
234,5421,999999,0.432,0.004363636,0.15,4,,,1,3,99,0,3
235,5435,999999,0.174,0.001757576,0.15,4,,,1,3,99,0,3
236,5452,999999,0.352,0.003555556,0.15,4,,,1,3,99,0,3
237,5493,999999,0.274,0.002767677,0.15,4,,,1,3,99,0,9
238,5508,999999,0.188,0.00189899,0.15,4,,,1,3,99,0,3
239,5543,999999,0.075,0.000757576,0.15,4,,,1,3,99,0,3
240,5660,999999,0.621,0.006272727,0.15,4,,,1,3,99,0,9
240,9222,999999,0.19,0.001919192,0.15,4,,,1,3,99,0,9
241,9102,999999,0.185,0.001868687,0.15,4,,,1,3,99,0,3
242,5579,999999,0.213,0.002151515,0.15,4,,,1,3,99,0,3
243,8878,999999,0.562,0.005676768,0.15,4,,,1,3,99,0,9
244,5603,999999,0.197,0.001989899,0.15,4,,,1,3,99,0,9
245,5729,999999,0.275,0.002777778,0.15,4,,,1,3,99,0,3
246,5675,999999,0.486,0.004909091,0.15,4,,,1,3,99,0,9
247,9199,999999,0.355,0.003585859,0.15,4,,,1,3,99,0,3
248,5792,999999,0.355160495,0.00358748,0.15,4,,,1,3,99,0,0
248,14322,999999,0.429854722,0.004341967,0.15,4,,,1,3,99,0,0
249,5420,999999,0.758,0.007656566,0.15,4,,,1,3,99,0,3
250,9068,999999,0.556,0.005616162,0.15,4,,,1,3,99,0,3
251,12270,999999,2.015,0.020353535,0.15,4,,,1,3,99,0,9
252,12583,999999,0.267,0.00269697,0.15,4,,,1,3,99,0,9
253,9050,999999,0.645,0.006515152,0.15,4,,,1,3,99,0,9
254,9058,999999,0.026,0.000262626,0.15,4,,,1,3,99,0,3
255,5903,999999,0.333,0.003363636,0.15,4,,,1,3,99,0,3
256,5843,999999,0.194,0.001959596,0.15,4,,,1,3,99,0,3
257,14323,999999,0.249506787,0.002520271,0.15,4,,,1,3,99,0,0
258,9197,999999,0.327,0.00330303,0.15,4,,,1,3,99,0,9
259,12260,999999,0.115,0.001161616,0.15,4,,,1,3,99,0,3
260,5933,999999,0.753,0.007606061,0.15,4,,,1,3,99,0,0
261,5953,999999,0.253,0.002555556,0.15,4,,,1,3,99,0,3
261,8952,999999,0.502,0.005070707,0.15,4,,,1,3,99,0,9
262,9189,999999,0.262,0.002646465,0.15,4,,,1,3,99,0,3
263,9191,999999,0.159216441,0.001608247,0.15,4,,,1,3,99,0,0
264,5779,999999,0.069,0.00069697,0.15,4,,,1,3,99,0,3
265,5730,999999,0.256,0.002585859,0.15,4,,,1,3,99,0,3
266,5782,999999,0.157,0.001585859,0.15,4,,,1,3,99,0,3
267,5760,999999,0.313,0.003161616,0.15,4,,,1,3,99,0,9
268,5697,999999,0.423,0.004272727,0.15,4,,,1,3,99,0,9
268,5709,999999,0.31,0.003131313,0.15,4,,,1,3,99,0,9
268,5753,999999,0.481,0.004858586,0.15,4,,,1,3,99,0,9
268,8913,999999,0.384,0.003878788,0.15,4,,,1,3,99,0,9
268,9353,999999,0.361,0.003646465,0.15,4,,,1,3,99,0,9
268,9362,999999,0.379,0.003828283,0.15,4,,,1,3,99,0,9
269,5769,999999,0.183,0.001848485,0.15,4,,,1,3,99,0,9
270,5785,999999,0.211,0.002131313,0.15,4,,,1,3,99,0,3
271,5833,999999,0.668,0.006747475,0.15,4,,,1,3,99,0,9
272,5938,999999,0.245,0.002474747,0.15,4,,,1,3,99,0,3
273,5925,999999,0.416,0.00420202,0.15,4,,,1,3,99,0,3
273,8862,999999,0.7,0.007070707,0.15,4,,,1,3,99,0,0
274,5959,999999,0.162,0.001636364,0.15,4,,,1,3,99,0,3
274,8936,999999,0.26,0.002626263,0.15,4,,,1,3,99,0,9
275,5914,999999,0.29,0.002929293,0.15,4,,,1,3,99,0,3
276,5916,999999,0.225,0.002272727,0.15,4,,,1,3,99,0,3
277,8930,999999,0.298,0.003010101,0.15,4,,,1,3,99,0,0
277,9166,999999,0.437,0.004414141,0.15,4,,,1,3,99,0,0
278,5951,999999,0.064,0.000646465,0.15,4,,,1,3,99,0,3
279,5939,999999,0.386,0.00389899,0.15,4,,,1,3,99,0,3
280,8784,999999,0.603,0.006090909,0.15,4,,,1,3,99,0,9
281,5812,999999,0.222,0.002242424,0.15,4,,,1,3,99,0,3
282,5846,999999,0.507,0.005121212,0.15,4,,,1,3,99,0,3
283,8865,999999,0.243,0.002454545,0.15,4,,,1,3,99,0,3
284,12473,999999,0.402,0.004060606,0.15,4,,,1,3,99,0,0
284,13762,999999,0.231,0.002333333,0.15,4,,,1,3,99,0,0
285,13774,999999,0.297,0.003,0.15,4,,,1,3,99,0,0
285,13778,999999,0.299,0.003020202,0.15,4,,,1,3,99,0,0
286,13769,999999,0.567,0.005727273,0.15,4,,,1,3,99,0,0
286,13770,999999,0.375,0.003787879,0.15,4,,,1,3,99,0,0
287,5773,999999,0.437,0.004414141,0.15,4,,,1,3,99,0,0
287,8856,999999,0.521,0.005262626,0.15,4,,,1,3,99,0,0
288,5689,999999,0.938,0.009474747,0.15,4,,,1,3,99,0,9
288,9039,999999,0.814,0.008222222,0.15,4,,,1,3,99,0,9
289,2423,999999,0.889,0.008979798,0.15,4,,,1,3,99,0,9
289,10794,999999,0.66,0.006666667,0.15,4,,,1,3,99,0,3
290,2267,999999,0.14,0.001414141,0.15,4,,,1,3,99,0,3
291,2240,999999,0.21,0.002121212,0.15,4,,,1,3,99,0,3
292,2410,999999,0.701,0.007080808,0.15,4,,,1,3,99,0,9
293,10785,999999,0.407,0.004111111,0.15,4,,,1,3,99,0,3
294,2543,999999,0.084,0.000848485,0.15,4,,,1,3,99,0,3
295,2586,999999,0.415,0.004191919,0.15,4,,,1,3,99,0,9
296,10782,999999,0.174,0.001757576,0.15,4,,,1,3,99,0,3
297,2740,999999,0.056,0.000565657,0.15,4,,,1,3,99,0,3
298,2273,999999,0.298,0.003010101,0.15,4,,,1,3,99,0,3
